Name	Length	Orientation	L_END	R_END	Cs	
ftsB_ygbE	193	Codirectional-	2872821	2873013	61.89	
ygbE_cysC	49	Codirectional-	2873338	2873386	61.90	
cysC_cysD	1428	Codirectional-	2873993	2875420	61.92	
cysD_iap	251	Divergent	2876330	2876580	61.97	
iap_ygbF	950	Convergent	2877619	2878568	62.00	
ygbF_ygbT	1	Codirectional-	2878854	2878854	62.02	
ygbT_casE	15	Codirectional-	2879773	2879787	62.04	
casE_casC	663	Codirectional-	2880388	2881050	62.06	
casC_casB	12	Codirectional-	2882143	2882154	62.09	
casB_ygcB	1915	Codirectional-	2882638	2884552	62.10	
ygcB_sokX	134	Divergent	2887220	2887353	62.20	
sokX_cysH	168	Convergent	2887410	2887577	62.21	
cysH_cysI	74	Codirectional-	2888313	2888386	62.23	
cysI_queD	2114	Divergent	2890100	2892213	62.26	
queD_ygcN	77	Codirectional+	2892580	2892656	62.32	
ygcN_ygcP	267	Codirectional+	2893929	2894195	62.35	
ygcP_ygcQ	147	Convergent	2894772	2894918	62.37	
ygcQ_ygcS	753	Codirectional-	2895780	2896532	62.39	
ygcS_ygcU	93	Codirectional-	2897871	2897963	62.43	
ygcU_ygcW	69	Codirectional-	2899419	2899487	62.47	
ygcW_yqcE	318	Divergent	2900274	2900591	62.48	
yqcE_ygcE	26	Codirectional+	2901870	2901895	62.52	
ygcE_queE	1372	Convergent	2903375	2904746	62.55	
queE_yqcG	138	Divergent	2905419	2905556	62.59	
yqcG_ygcG	13	Codirectional+	2905698	2905710	62.60	
ygcG_eno	59	Convergent	2906584	2906642	62.62	
eno_pyrG	87	Codirectional-	2907942	2908028	62.65	
pyrG_mazG	227	Codirectional-	2909667	2909893	62.69	
mazG_mazF	70	Codirectional-	2910686	2910755	62.71	
mazF_relA	325	Codirectional-	2911092	2911416	62.72	
relA_rlmD	47	Codirectional-	2913652	2913698	62.77	
rlmD_barA	56	Divergent	2915001	2915056	62.80	
barA_gudD	231	Convergent	2917814	2918044	62.86	
gudD_gudX	20	Codirectional-	2919386	2919405	62.90	
gudX_gudP	1	Codirectional-	2920747	2920747	62.92	
gudP_yqcA	434	Codirectional-	2922101	2922534	62.95	
yqcA_truC	17	Codirectional-	2922985	2923001	62.97	
truC_csrB	371	Codirectional-	2923785	2924155	62.99	
csrB_syd	210	Codirectional-	2924525	2924734	63.01	
syd_queF	67	Divergent	2925281	2925347	63.02	
queF_ygdH	111	Codirectional+	2926197	2926307	63.04	
ygdH_sdaC	556	Codirectional+	2927673	2928228	63.07	
sdaC_sdaB	57	Codirectional+	2929519	2929575	63.11	
sdaB_ygdG	111	Codirectional+	2930944	2931054	63.14	
ygdG_fucO	54	Convergent	2931811	2931864	63.16	
fucO_fucA	27	Codirectional-	2933014	2933040	63.19	
fucA_fucP	546	Divergent	2933689	2934234	63.20	
fucP_fucI	32	Codirectional+	2935552	2935583	63.24	
fucI_fucK	108	Codirectional+	2937360	2937467	63.28	
fucK_fucU	1	Codirectional+	2938887	2938887	63.32	
fucU_fucR	57	Codirectional+	2939311	2939367	63.32	
fucR_rlmM	43	Convergent	2940100	2940142	63.34	
rlmM_gcvA	406	Codirectional-	2941244	2941649	63.37	
gcvA_gcvB	128	Divergent	2942568	2942695	63.39	
gcvB_ygdI	16	Convergent	2942902	2942917	63.40	
ygdI_csdA	191	Divergent	2943146	2943336	63.41	
csdA_tcdA	493	Convergent	2944543	2945035	63.44	
tcdA_mltA	238	Codirectional-	2945843	2946080	63.47	
mltA_metZ	208	Divergent	2947179	2947386	63.49	
metZ_metW	33	Codirectional+	2947464	2947496	63.50	
metW_metV	33	Codirectional+	2947574	2947606	63.50	
metV_amiC	73	Convergent	2947684	2947756	63.51	
amiC_argA	231	Divergent	2949011	2949241	63.53	
argA_recD	61	Convergent	2950574	2950634	63.57	
recD_ptrA	3534	Codirectional-	2952462	2955995	63.61	
ptrA_recC	175	Codirectional-	2958885	2959059	63.75	
recC_ppdC	12	Codirectional-	2962429	2962440	63.82	
ppdC_ppdB	388	Codirectional-	2962765	2963152	63.83	
ppdB_thyA	644	Codirectional-	2963717	2964360	63.85	
thyA_lgt	6	Codirectional-	2965156	2965161	63.88	
lgt_ptsP	150	Codirectional-	2966038	2966187	63.90	
ptsP_rppH	12	Codirectional-	2968435	2968446	63.95	
rppH_mutH	684	Divergent	2968978	2969661	63.96	
mutH_ygdQ	68	Codirectional+	2970352	2970419	63.99	
ygdQ_ygdR	137	Codirectional+	2971134	2971270	64.01	
ygdR_tas	107	Codirectional+	2971490	2971596	64.02	
tas_lplT	31	Convergent	2972638	2972668	64.04	
lplT_omrA	2239	Codirectional-	2973863	2976101	64.07	
omrA_omrB	114	Codirectional-	2976190	2976303	64.12	
omrB_galR	213	Divergent	2976386	2976598	64.12	
galR_lysA	6	Convergent	2977631	2977636	64.15	
lysA_lysR	121	Divergent	2978900	2979020	64.18	
lysR_araE	807	Convergent	2979957	2980763	64.20	
araE_kduD	314	Codirectional-	2982183	2982496	64.25	
kduD_kduI	29	Codirectional-	2983259	2983287	64.27	
kduI_yqeF	286	Codirectional-	2984125	2984410	64.29	
yqeF_yqeG	254	Divergent	2985593	2985846	64.32	
yqeG_yqeH	459	Codirectional+	2987077	2987535	64.35	
yqeH_yqeI	333	Codirectional+	2988169	2988501	64.38	
yqeI_yqeL	507	Convergent	2989312	2989818	64.40	
yqeL_yqeK	35	Codirectional-	2989900	2989934	64.41	
yqeK_ygeF'	193	Divergent	2990361	2990553	64.42	
ygeF'_ygeG	224	Codirectional+	2991044	2991267	64.44	
ygeG_ygeH	334	Codirectional+	2991760	2992093	64.45	
ygeH_ygeI	167	Codirectional+	2993471	2993637	64.49	
ygeI_pbl'	82	Codirectional+	2993857	2993938	64.50	
pbl'_ygeK'	18	Convergent	2994442	2994459	64.51	
ygeK'_ygeN'	221	Codirectional-	2995093	2995313	64.53	
ygeN'_insD1	351	Codirectional-	2996021	2996371	64.55	
insD1_ygeQ'	414	Codirectional-	2997278	2997691	64.57	
ygeQ'_glyU	155	Codirectional-	2998829	2998983	64.61	
glyU_ygeR	78	Codirectional-	2999058	2999135	64.61	
ygeR_xdhA	453	Divergent	2999892	3000344	64.63	
xdhA_xdhB	10	Codirectional+	3002604	3002613	64.69	
xdhB_ygeV	515	Convergent	3003493	3004007	64.71	
ygeV_ygeW	475	Divergent	3005787	3006261	64.76	
ygeW_ygeX	57	Codirectional+	3007453	3007509	64.79	
ygeX_ygeY	57	Codirectional+	3008707	3008763	64.82	
ygeY_hyuA	52	Codirectional+	3009976	3010027	64.85	
hyuA_yqeA	47	Codirectional+	3011414	3011460	64.88	
yqeA_yqeB	220	Convergent	3012394	3012613	64.90	
yqeB_yqeC	47	Codirectional-	3014240	3014286	64.94	
yqeC_mocA	102	Divergent	3015058	3015159	64.96	
mocA_ygfK	321	Codirectional+	3015739	3016059	64.97	
ygfK_ssnA	2	Codirectional+	3019159	3019160	65.04	
ssnA_ygfM	50	Codirectional+	3020490	3020539	65.07	
ygfM_xanQ	3031	Codirectional+	3021320	3024350	65.09	
xanQ_guaD	14	Codirectional+	3025752	3025765	65.19	
guaD_ghxQ	35	Codirectional+	3027086	3027120	65.22	
ghxQ_ygfS	35	Convergent	3028489	3028523	65.25	
ygfS_uacT	2354	Divergent	3029013	3031366	65.26	
uacT_yqfG	1	Codirectional+	3032816	3032816	65.34	
yqfG_idi	122	Codirectional+	3032943	3033064	65.34	
idi_lysS	43	Convergent	3033614	3033656	65.36	
lysS_prfB	9	Codirectional-	3035175	3035183	65.39	
prfB_recJ	90	Codirectional-	3036283	3036372	65.41	
recJ_dsbC	5	Codirectional-	3038107	3038111	65.45	
dsbC_xerD	24	Codirectional-	3038823	3038846	65.47	
xerD_fldB	111	Divergent	3039744	3039854	65.49	
fldB_cptA	39	Convergent	3040377	3040415	65.50	
cptA_ygfZ	489	Divergent	3040824	3041312	65.51	
ygfZ_yqfA	195	Convergent	3042294	3042488	65.54	
yqfA_yqfB	163	Codirectional-	3043149	3043311	65.56	
yqfB_bglA	38	Divergent	3043624	3043661	65.57	
bglA_ygfF	56	Convergent	3045102	3045157	65.60	
ygfF_gcvP	266	Codirectional-	3045902	3046167	65.62	
gcvP_gcvH	118	Codirectional-	3049042	3049159	65.69	
gcvH_gcvT	23	Codirectional-	3049550	3049572	65.70	
gcvT_ubiI	447	Codirectional-	3050668	3051114	65.72	
ubiI_ubiH	22	Codirectional-	3052318	3052339	65.76	
ubiH_ygfB	1347	Codirectional-	3053519	3054865	65.79	
ygfB_zapA	167	Divergent	3055445	3055611	65.83	
zapA_ssrS	41	Codirectional+	3055942	3055982	65.84	
ssrS_fau	75	Codirectional+	3056166	3056240	65.84	
fau_sibC	59	Codirectional+	3056790	3056848	65.86	
sibC_serA	189	Convergent	3056989	3057177	65.86	
serA_rpiA	255	Codirectional-	3058411	3058665	65.89	
rpiA_yqfE'	55	Codirectional-	3059326	3059380	65.91	
yqfE'_argP	51	Divergent	3059702	3059752	65.92	
argP_scpA	203	Codirectional+	3060647	3060849	65.94	
scpA_scpB	998	Codirectional+	3062995	3063992	65.99	
scpB_scpC	23	Codirectional+	3064779	3064801	66.03	
scpC_yggE	1059	Convergent	3066281	3067339	66.06	
yggE_argO	92	Codirectional-	3068081	3068172	66.10	
argO_mscS	138	Codirectional-	3068809	3068946	66.11	
mscS_fbaA	357	Codirectional-	3069808	3070164	66.14	
fbaA_pgk	214	Codirectional-	3071245	3071458	66.17	
pgk_epd	49	Codirectional-	3072623	3072671	66.20	
epd_yggC	284	Codirectional-	3073692	3073975	66.22	
yggC_yggF	527	Codirectional-	3074690	3075216	66.24	
yggF_cmtA	1288	Codirectional-	3076183	3077470	66.27	
cmtA_cmtB	27	Codirectional-	3078860	3078886	66.33	
cmtB_tktA	313	Codirectional-	3079331	3079643	66.34	
tktA_loiP	277	Divergent	3081636	3081912	66.39	
loiP_speB	205	Convergent	3082672	3082876	66.41	
speB_speA	137	Codirectional-	3083798	3083934	66.44	
speA_yqgB	8	Codirectional-	3085912	3085919	66.48	
yqgB_yqgC	135	Divergent	3086052	3086186	66.49	
yqgC_metK	303	Codirectional+	3086403	3086705	66.49	
metK_galP	423	Codirectional+	3087861	3088283	66.53	
galP_yggI	76	Codirectional+	3089679	3089754	66.56	
yggI_endA	94	Codirectional+	3090253	3090346	66.58	
endA_rsmE	79	Codirectional+	3091055	3091133	66.59	
rsmE_gshB	12	Codirectional+	3091866	3091877	66.61	
gshB_yqgE	108	Codirectional+	3092829	3092936	66.63	
yqgE_yggR	599	Convergent	3093501	3094099	66.65	
yggR_yggS	17	Divergent	3095081	3095097	66.68	
yggS_yggT	17	Codirectional+	3095803	3095819	66.70	
yggT_rdgB	294	Codirectional+	3096387	3096680	66.71	
rdgB_yggM	1283	Convergent	3097275	3098557	66.73	
yggM_ansB	116	Codirectional-	3099566	3099681	66.78	
ansB_yggN	175	Codirectional-	3100729	3100903	66.80	
yggN_yggL	183	Codirectional-	3101624	3101806	66.82	
yggL_mutY	879	Divergent	3102134	3103012	66.83	
mutY_yggX	27	Codirectional+	3104066	3104092	66.87	
yggX_mltC	64	Codirectional+	3104369	3104432	66.88	
mltC_nupG	201	Codirectional+	3105513	3105713	66.91	
nupG_speC	49	Convergent	3106971	3107019	66.94	
speC_yqgA	397	Divergent	3109156	3109552	66.98	
yqgA_pheV	105	Codirectional+	3110261	3110365	67.01	
pheV_yghD	148	Convergent	3110442	3110589	67.01	
yghD_yghE'	1	Codirectional-	3111127	3111127	67.03	
yghE'_yghF'	2	Codirectional-	3112091	3112092	67.05	
yghF'_yghG	125	Codirectional-	3112942	3113066	67.07	
yghG_pppA	65	Codirectional-	3113478	3113542	67.08	
pppA_sslE	197	Codirectional-	3114353	3114549	67.10	
sslE_glcA	484	Codirectional-	3119113	3119596	67.20	
glcA_glcB	354	Codirectional-	3121280	3121633	67.25	
glcB_glcG	21	Codirectional-	3123806	3123826	67.30	
glcG_glcF	4	Codirectional-	3124232	3124235	67.31	
glcF_glcE	10	Codirectional-	3125460	3125469	67.34	
glcE_glcC	1749	Divergent	3126523	3128271	67.36	
glcC_yghO'	6	Convergent	3129037	3129042	67.41	
yghO'_insH1	34	Divergent	3130144	3130177	67.44	
insH1_yghQ	146	Convergent	3131195	3131340	67.46	
yghQ_yghR	45	Codirectional-	3132409	3132453	67.48	
yghR_yghS	31	Codirectional-	3133213	3133243	67.50	
yghS_yghT	173	Divergent	3133958	3134130	67.52	
yghT_pitB	48	Convergent	3134824	3134871	67.54	
pitB_gss	291	Codirectional-	3136372	3136662	67.57	
gss_yghU	204	Divergent	3138523	3138726	67.62	
yghU_hybG	122	Convergent	3139594	3139715	67.64	
hybG_hybF	12	Codirectional-	3139965	3139976	67.65	
hybF_hybD	473	Codirectional-	3140319	3140791	67.66	
hybD_hybB	1699	Codirectional-	3141287	3142985	67.68	
hybB_hybO	978	Codirectional-	3144165	3145142	67.74	
hybO_yghW	188	Codirectional-	3146262	3146449	67.78	
yghW_yghX'	118	Codirectional-	3146738	3146855	67.79	
yghX'_gpr	205	Divergent	3147692	3147896	67.81	
gpr_yqhA	39	Convergent	3148938	3148976	67.84	
yqhA_yghA	190	Divergent	3149472	3149661	67.85	
yghA_exbD	271	Convergent	3150547	3150817	67.88	
exbD_exbB	6	Codirectional-	3151244	3151249	67.89	
exbB_metC	251	Divergent	3151985	3152235	67.91	
metC_yghB	139	Codirectional+	3153424	3153562	67.94	
yghB_yqhC	39	Convergent	3154223	3154261	67.95	
yqhC_yqhD	136	Divergent	3155219	3155354	67.98	
yqhD_dkgA	104	Codirectional+	3156519	3156622	68.00	
dkgA_yqhG	199	Codirectional+	3157451	3157649	68.02	
yqhG_yqhH	50	Codirectional+	3158577	3158626	68.05	
yqhH_ygiQ	42	Convergent	3158885	3158926	68.06	
ygiQ_ftsP	110	Codirectional-	3161147	3161256	68.10	
ftsP_plsC	74	Codirectional-	3162670	3162743	68.14	
plsC_parC	233	Codirectional-	3163482	3163714	68.15	
parC_ygiS	137	Codirectional-	3165974	3166110	68.21	
ygiS_mqsA	132	Codirectional-	3167719	3167850	68.25	
mqsA_mqsR	1	Codirectional-	3168247	3168247	68.26	
mqsR_ygiV	204	Codirectional-	3168545	3168748	68.26	
ygiV_ygiW	52	Codirectional-	3169232	3169283	68.28	
ygiW_qseB	151	Divergent	3169677	3169827	68.29	
qseB_ygiZ	1391	Convergent	3170488	3171878	68.31	
ygiZ_mdaB	318	Divergent	3172212	3172529	68.34	
mdaB_ygiN	30	Codirectional+	3173112	3173141	68.36	
ygiN_parE	47	Convergent	3173457	3173503	68.37	
parE_yqiA	28	Codirectional-	3175397	3175424	68.41	
yqiA_yqiB	851	Codirectional-	3176007	3176857	68.42	
yqiB_nudF	0	Codirectional-	NULL	NULL	68.45	
nudF_tolC	204	Divergent	3177911	3178114	68.47	
tolC_ygiB	147	Codirectional+	3179597	3179743	68.50	
ygiB_ygiC	5	Codirectional+	3180416	3180420	68.52	
ygiC_ygiD	37	Convergent	3181582	3181618	68.54	
ygiD_zupT	142	Divergent	3182408	3182549	68.56	
zupT_ribB	489	Convergent	3183324	3183812	68.58	
ribB_yqiC	373	Divergent	3184467	3184839	68.61	
yqiC_ygiL	283	Codirectional+	3185131	3185413	68.62	
ygiL_yqiG'	95	Codirectional+	3185966	3186060	68.64	
yqiG'_insC1	96	Codirectional+	3186091	3186186	68.64	
insC1_yqiG'	874	Codirectional+	3186553	3187426	68.65	
yqiG'_yqiH	15	Codirectional+	3189866	3189880	68.72	
yqiH_yqiI	1	Codirectional+	3190631	3190631	68.74	
yqiI_glgS	42	Convergent	3191697	3191738	68.76	
glgS_yqiJ	268	Divergent	3191940	3192207	68.77	
yqiJ_yqiK	26	Codirectional+	3192838	3192863	68.79	
yqiK_sibD	197	Convergent	3194526	3194722	68.82	
sibD_sibE	233	Codirectional-	3194866	3195098	68.83	
sibE_hldE	79	Codirectional-	3195241	3195319	68.84	
hldE_glnE	47	Codirectional-	3196754	3196800	68.87	
glnE_ygiF	22	Codirectional-	3199642	3199663	68.93	
ygiF_ygiM	241	Divergent	3200966	3201206	68.96	
ygiM_cca	63	Codirectional+	3201828	3201890	68.98	
cca_bacA	180	Convergent	3203130	3203309	69.01	
bacA_folB	89	Codirectional-	3204132	3204220	69.03	
folB_plsY	104	Divergent	3204590	3204693	69.04	
plsY_ttdR	12	Convergent	3205312	3205323	69.06	
ttdR_ttdA	206	Divergent	3206257	3206462	69.08	
ttdA_ttdT	649	Codirectional+	3207375	3208023	69.10	
ttdT_tsaD	42	Convergent	3209488	3209529	69.15	
tsaD_rpsU	237	Divergent	3210544	3210780	69.17	
rpsU_dnaG	110	Codirectional+	3210997	3211106	69.18	
dnaG_rpoD	194	Codirectional+	3212853	3213046	69.22	
rpoD_mug	78	Convergent	3214889	3214966	69.26	
mug_ileX	124	Divergent	3215474	3215597	69.27	
ileX_yqjH	53	Convergent	3215674	3215726	69.28	
yqjH_yqjI	287	Divergent	3216492	3216778	69.30	
yqjI_aer	153	Convergent	3217403	3217555	69.32	
aer_patA	417	Divergent	3219077	3219493	69.35	
patA_ygjH	41	Convergent	3220874	3220914	69.39	
ygjH_ebgR	218	Divergent	3221248	3221465	69.40	
ebgR_ebgA	183	Codirectional+	3222450	3222632	69.42	
ebgA_ygjI	508	Codirectional+	3225726	3226233	69.50	
ygjI_ygjJ	133	Codirectional+	3227668	3227800	69.54	
ygjJ_ygjK	16	Codirectional+	3228872	3228887	69.56	
ygjK_fadH	425	Codirectional+	3231240	3231664	69.61	
fadH_higA	44	Convergent	3233684	3233727	69.67	
higA_rlmG	594	Codirectional-	3234145	3234738	69.68	
rlmG_ygjP	84	Divergent	3235876	3235959	69.71	
ygjP_ygjQ	76	Codirectional+	3236464	3236539	69.73	
ygjQ_ygjR	78	Codirectional+	3237233	3237310	69.74	
ygjR_alx	282	Codirectional+	3238298	3238579	69.77	
alx_sstT	398	Codirectional+	3239546	3239943	69.79	
sstT_ygjV	4	Convergent	3241189	3241192	69.83	
ygjV_uxaA	82	Codirectional-	3241745	3241826	69.84	
uxaA_uxaC	14	Codirectional-	3243315	3243328	69.87	
uxaC_exuT	482	Divergent	3244742	3245223	69.90	
exuT_exuR	129	Codirectional+	3246523	3246651	69.94	
exuR_yqjA	344	Codirectional+	3247429	3247772	69.96	
yqjA_mzrA	3	Codirectional+	3248436	3248438	69.98	
mzrA_yqjC	146	Codirectional+	3248823	3248968	69.99	
yqjC_yqjD	37	Codirectional+	3249338	3249374	70.00	
yqjD_yqjE	2	Codirectional+	3249681	3249682	70.01	
yqjE_yqjF	474	Codirectional+	3250088	3250561	70.02	
yqjF_yqjG	69	Codirectional+	3250955	3251023	70.04	
yqjG_yhaH	293	Codirectional+	3252011	3252303	70.06	
yhaH_yhaI	241	Codirectional+	3252670	3252910	70.08	
yhaI_yhaJ	50	Convergent	3253268	3253317	70.09	
yhaJ_yhaK	104	Divergent	3254215	3254318	70.11	
yhaK_yhaL	22	Codirectional+	3255021	3255042	70.13	
yhaL_yhaM	133	Convergent	3255208	3255340	70.13	
yhaM_yhaO	27	Codirectional-	3256652	3256678	70.16	
yhaO_tdcG	274	Codirectional-	3258011	3258284	70.19	
tdcG_tdcF	71	Codirectional-	3259650	3259720	70.23	
tdcF_tdcE	13	Codirectional-	3260111	3260123	70.24	
tdcE_tdcD	33	Codirectional-	3262419	3262451	70.29	
tdcD_tdcC	25	Codirectional-	3263661	3263685	70.31	
tdcC_tdcB	21	Codirectional-	3265018	3265038	70.34	
tdcB_tdcA	98	Codirectional-	3266029	3266126	70.36	
tdcA_tdcR	314	Divergent	3267066	3267379	70.39	
tdcR_yhaB	255	Codirectional+	3267599	3267853	70.40	
yhaB_yhaC	21	Codirectional+	3268394	3268414	70.41	
yhaC_rnpB	613	Convergent	3269603	3270215	70.44	
rnpB_garK	32	Codirectional-	3270593	3270624	70.46	
garK_garR	96	Codirectional-	3271771	3271866	70.49	
garR_garL	35	Codirectional-	3272752	3272786	70.51	
garL_garP	15	Codirectional-	3273558	3273572	70.53	
garP_garD	374	Divergent	3274908	3275281	70.55	
garD_prlF	148	Codirectional+	3276854	3277001	70.60	
prlF_agaR	518	Convergent	3277338	3277855	70.61	
agaR_kbaZ	248	Divergent	3278666	3278913	70.64	
kbaZ_agaV	22	Codirectional+	3280195	3280216	70.67	
agaV_agaW'	10	Codirectional+	3280691	3280700	70.68	
agaW'_agaS	900	Codirectional+	3281076	3281975	70.69	
agaS_kbaY	12	Codirectional+	3283131	3283142	70.73	
kbaY_agaB	166	Codirectional+	3284004	3284169	70.75	
agaB_agaC	38	Codirectional+	3284647	3284684	70.76	
agaC_agaI	781	Codirectional+	3285489	3286269	70.78	
agaI_yraH	400	Codirectional+	3287026	3287425	70.82	
yraH_yraI	79	Codirectional+	3288011	3288089	70.84	
yraI_yraJ	28	Codirectional+	3288786	3288813	70.85	
yraJ_yraK	10	Codirectional+	3291331	3291340	70.91	
yraK_rsmI	42	Convergent	3292433	3292474	70.93	
rsmI_lpoA	64	Divergent	3293336	3293399	70.95	
lpoA_diaA	372	Codirectional+	3295437	3295808	71.00	
diaA_yraP	9	Codirectional+	3296400	3296408	71.02	
yraP_yraQ	113	Convergent	3296985	3297097	71.03	
yraQ_yraR	72	Codirectional-	3298139	3298210	71.06	
yraR_yhbO	127	Divergent	3298847	3298973	71.07	
yhbO_yhbQ	473	Codirectional+	3299493	3299965	71.08	
yhbQ_yhbT	483	Convergent	3300269	3300751	71.10	
yhbT_yhbU	208	Divergent	3301277	3301484	71.12	
yhbU_yhbV	8	Codirectional+	3302481	3302488	71.15	
yhbV_yhbW	80	Codirectional+	3303368	3303447	71.17	
yhbW_mtr	117	Convergent	3304456	3304572	71.19	
mtr_deaD	153	Codirectional-	3305818	3305970	71.22	
deaD_nlpI	179	Codirectional-	3307861	3308039	71.26	
nlpI_pnp	108	Codirectional-	3308925	3309032	71.29	
pnp_psrO	56	Divergent	3311169	3311224	71.34	
psrO_rpsO	16	Convergent	3311399	3311414	71.34	
rpsO_truB	148	Codirectional-	3311685	3311832	71.35	
truB_infB	564	Codirectional-	3312778	3313341	71.37	
infB_nusA	24	Codirectional-	3316015	3316038	71.44	
nusA_rimP	27	Codirectional-	3317527	3317553	71.47	
rimP_metY	206	Codirectional-	3318007	3318212	71.48	
metY_argG	347	Divergent	3318290	3318636	71.49	
argG_yhbX	7	Convergent	3319981	3319987	71.53	
yhbX_leuU	458	Codirectional-	3321614	3322071	71.56	
leuU_secG	14	Codirectional-	3322159	3322172	71.57	
secG_glmM	227	Codirectional-	3322506	3322732	71.58	
glmM_ftsH	930	Codirectional-	3324071	3325000	71.61	
ftsH_rlmE	99	Codirectional-	3326936	3327034	71.68	
rlmE_yhbY	125	Divergent	3327665	3327789	71.69	
yhbY_greA	155	Convergent	3328084	3328238	71.70	
greA_dacB	247	Divergent	3328716	3328962	71.71	
dacB_obgE	185	Convergent	3330397	3330581	71.75	
obgE_yhbE	15	Codirectional-	3331755	3331769	71.78	
yhbE_rpmA	126	Codirectional-	3332736	3332861	71.80	
rpmA_rplU	20	Codirectional-	3333120	3333139	71.81	
rplU_ispB	258	Divergent	3333452	3333709	71.82	
ispB_sfsB	227	Codirectional+	3334682	3334908	71.84	
sfsB_murA	47	Convergent	3335188	3335234	71.85	
murA_ibaG	54	Codirectional-	3336495	3336548	71.88	
ibaG_mlaB	159	Codirectional-	3336804	3336962	71.89	
mlaB_mlaD	653	Codirectional-	3337257	3337909	71.90	
mlaD_mlaE	4	Codirectional-	3338462	3338465	71.92	
mlaE_mlaF	7	Codirectional-	3339249	3339255	71.94	
mlaF_yrbG	209	Divergent	3340066	3340274	71.96	
yrbG_kdsD	13	Codirectional+	3341253	3341265	71.98	
kdsD_kdsC	20	Codirectional+	3342253	3342272	72.01	
kdsC_lptA	540	Codirectional+	3342840	3343379	72.02	
lptA_lptB	6	Codirectional+	3343938	3343943	72.04	
lptB_rpoN	47	Codirectional+	3344670	3344716	72.06	
rpoN_hpf	22	Codirectional+	3346151	3346172	72.09	
hpf_ptsN	117	Codirectional+	3346461	3346577	72.10	
ptsN_yhbJ	45	Codirectional+	3347070	3347114	72.11	
yhbJ_yrbL	482	Codirectional+	3347970	3348451	72.13	
yrbL_elbB	721	Convergent	3349085	3349805	72.15	
elbB_arcZ	117	Divergent	3350460	3350576	72.18	
arcZ_yhcC	2423	Convergent	3350698	3353120	72.19	
yhcC_gltB	674	Divergent	3354051	3354724	72.26	
gltB_gltD	12	Codirectional+	3359186	3359197	72.37	
gltD_gltF	559	Codirectional+	3360617	3361175	72.40	
gltF_yhcA	171	Codirectional+	3361941	3362111	72.43	
yhcA_yhcD	20	Codirectional+	3362787	3362806	72.45	
yhcD_insH18	513	Convergent	3365189	3365701	72.50	
insH18_yhcE'	68	Divergent	3366683	3366750	72.53	
yhcE'_yhcG	897	Codirectional+	3366930	3367826	72.54	
yhcG_yhcH	59	Convergent	3368955	3369013	72.58	
yhcH_nanE	868	Codirectional-	3369479	3370346	72.59	
nanE_nanT	47	Codirectional-	3371037	3371083	72.63	
nanT_nanA	108	Codirectional-	3372575	3372682	72.66	
nanA_nanR	121	Codirectional-	3373577	3373697	72.68	
nanR_dcuD	379	Divergent	3374490	3374868	72.70	
dcuD_sspB	42	Convergent	3376237	3376278	72.74	
sspB_sspA	5	Codirectional-	3376777	3376781	72.75	
sspA_rpsI	394	Codirectional-	3377421	3377814	72.76	
rpsI_rplM	15	Codirectional-	3378208	3378222	72.78	
rplM_zapE	218	Codirectional-	3378652	3378869	72.79	
zapE_yhcB	193	Divergent	3379998	3380190	72.82	
yhcB_degQ	153	Codirectional+	3380590	3380742	72.83	
degQ_degS	89	Codirectional+	3382111	3382199	72.86	
degS_mdh	62	Convergent	3383268	3383329	72.89	
mdh_argR	434	Divergent	3384269	3384702	72.91	
argR_yhcN	364	Codirectional+	3385174	3385537	72.93	
yhcN_yhcO	55	Convergent	3385802	3385856	72.94	
yhcO_aaeB	91	Codirectional-	3386130	3386220	72.95	
aaeB_aaeA	5	Codirectional-	3388189	3388193	73.00	
aaeA_aaeX	7	Codirectional-	3389127	3389133	73.02	
aaeX_aaeR	182	Divergent	3389338	3389519	73.02	
aaeR_tldD	133	Convergent	3390450	3390582	73.04	
tldD_yhdP	429	Codirectional-	3392029	3392457	73.08	
